Card 180: 95 40 55 56 67 79 10 59 44 77 |  4 83 84 58 98 69 20 66 24 49 46 60 61  8 81 11 21 91 15 64  9  5 48 97 39
Card 181: 26 10 25 23 93 31 54 12 47 15 | 69 29 38 35 10 45 42 83 94 54 23 70 59 15 98 18 73 93 46 97 31 56 82 49 12
Card 182: 95 99 18 91 62 69 34 85 21 66 | 21 48 87 97 92  1 72 19 70  5 36 85 79 52 88 12 44 62 55 18 37 34 31  4 82
Card 183: 29 83 51 58 11 54 46 34 65 79 | 52 29 30 11 81  9 53 55 48 76 61 20 32 38 96 33 83 72 34  4 65  3 75 46 89
Card 184: 95 54 86 73 63 13 24 96 38 76 | 96 60 56 18 76  4 24 73 22 13 45 86 41 54 32 20 38 98 71 89 42 80 95 36 63
Card 185: 50 49 72 80 29 38 13 36  2 43 | 87 29  8 28 82 64 96 61 92  7 32 12 16 36 43 79 23 86  2 38 75 68 80 31 59
Card 186: 49 17 36 77 16 91  4 73 87 11 | 46  4 17 43 36 76 15 68 61 73 69 96 11 91 77 16 71 65 40 48 87 81 49 63 83
Card 187: 59 73 84 61 35 14 12 93 33 32 | 35 57 84  6 25 59 10 40 73 92 98 61 66 70  4 33 14 58 93 11 48 13 32 67 12
Card 188: 46 39 45 99 62 53 50 11 13 66 | 79 29 32  4 50 26 11 88 34 69 38 28 60 81 46  1 10 77  8 20 24 18 22  9 89
Card 189: 74 91 68 51 77 90 82 59 96  4 | 59  4 14 64 69 83 55 70 17 22  7 49 99 74 13 90 46 26 66 40 80 27 89  3 77
Card 190: 94 71 91 48 66  7 58 83 79 92 | 57 51 48 70 68 99 93 21 84 61 86 71 63 75 88 94 18 97 65 95 96 77 10 58 49
Card 191: 80 49 19 73 45 70 77 46 15 85 | 34 53 73 16 71 65 19 31 36 49 89 95 92 26 80 70  7 85  8  5 82 97 91 57 64
Card 192: 92 42 39 75  3 91 35 66 96 40 | 82 75 79 29 73 85 43 66 96  3 16 22 89 91 40 52 32 77 92 95 35 42 11  2 39
Card 193: 32 65 23 85 57  4 96  7 62 43 | 95 62 23 31 30 61 52  4 28 63 58 96 76 16 70 85  7 57 35 43 90 32 34 45 81
Card 194: 41 51 65 97 91 44  6 62 72 12 | 88 27 73 63 26 37 13 42 12 71 23 69 94 41 11 50 31 67 75 59 35 60 93  3 70
Card 195: 62 55 31 80 83 60  7 17 21 57 | 26 91 62 21 65 45 89 57 56 80 29 18  3 48  7 61 83 42 60 96 50 31 55 11 33
Card 196: 99 61 18 79 24 55 51 59 11 77 |  9  7 96 39 52 46 97 49  5 66 77 34 21 95 32 78 44 88 85 41 23 75 51 13  6
Card 197: 17 38 87  1 54  6 94  9 42 83 | 40 63 85 64 26 81  9 18 27 79  1 37 80  5 83 56  4 87 11 38 25 17 61 49 50
Card 198: 42 15 87 89 75 81 88 54 52 53 | 37 61 13 77 70 98 64 28 59 22 49  9 88 11 95 73 32 48 43 92 94 66 97  5 44
Card 199: 56 49 73 32 50 30 14 42 52 55 | 32 30 50 89 83 71 49 42 62 88 82 13 19 59 17 84 22 64 76 58 40 48 65  8 70
Card 200: 42  4 18 53 51 81 93 60  8 84 | 64 43 24 79 72 70 28 92 73 91 25 47  8 94 75 53  2 81 90  3 56 22 14 83 93
Card 201: 85 39 13 17 37 24 65 82 66 62 | 11 54 52 21 98 18 69 97  4 77 96 29 38 42 82 48 92  6 86 80 50 61 15 88 57
Card 202: 13 35  7 18 61 70 93 30 38 43 | 53 37 71 11 46 78 16 54 25 62 70 67 19 32 18 36 96 94 23  4 28 76 51 98 31
Card 203: 11 56 74 77 61 64  1 23 97 39 | 22 48  2 35 31 39 53  9 38 65 36 67 37 43 92 96 13  4 47 49  8 99 21 20 79
Card 204: 54 64 29 24 89 96 75 22 16 93 | 21 90 10 28 55 67 63 27  5 43 94 68 66 58  6 88 84  2 44  8 60 20  3 56 30
